CustomerKey|SourceSystemKey|CustomerName|City|State|CustPricingClass|CustTradeClass|RestorationRefineryCust
3837|1|Customer 3837|Berlin|CT|88E5 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
3838|1|Customer 3838|Bronx|NY|02E1 ELECTRICAL HM|ELECTRICAL|N
3841|1|Customer 3841|Charlton|MA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
3842|1|Customer 3842|Clifton Park|NY|05A4 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
3844|1|Customer 3844|Branford|CT|88E5 ALL OTHERS HM|FLOORING/TILE CUSTOMERS|N
3845|1|Customer 3845|East Hartford|CT|22E1 MECHANICAL HM|FIRE PROTECTION|N
3846|1|Customer 3846|New York|NY|05E2 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
20651|1|Customer 20651|Waterford|MI|88B1 ALL OTHERS MW|PARTITION & DRYWALL|N
20652|1|Customer 20652|Detroit|MI|05B5 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
6758|1|Customer 6758|Fredericksburg|PA|88A1 ALL OTHERS NE|OTHER|N
6761|1|Customer 6761|Mechanicsburg|PA|88A1 ALL OTHERS NE|GROUNDS MAINT./LANDSCAPING|N
6638|1|Customer 6638|Jacksonville|FL|88C2 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
6639|1|Customer 6639|Jacksonville|FL|88C1 ALL OTHERS SE|MARINE/BOAT BUILDERS|N
8021|1|Customer 8021|Opa Locka|FL|88C1 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
8023|1|Customer 8023|Aventura|FL|88C1 ALL OTHERS SE|CREDIT CARD CUSTOMERS NO TRADE|N
6899|1|Customer 6899|Jacksonville|FL|88C1 ALL OTHERS SE|OTHER|N
6900|1|Customer 6900|Jacksonville|FL|22C1 MECHANICAL SE|MECHANICAL|N
6901|1|Customer 6901|Jacksonville|FL|88C1 ALL OTHERS SE|GLAZIER/GLASS COMPANY|N
6902|1|Customer 6902|Jacksonville|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
6903|1|Customer 6903|Jacksonville|FL|88C1 ALL OTHERS SE|HVAC & SHEET METAL|N
6904|1|Customer 6904|Jacksonville|FL|88C1 ALL OTHERS SE|PLUMBING|N
6905|1|Customer 6905|Jacksonville|FL|88C1 ALL OTHERS SE|OTHER|N
7615|1|Customer 7615|Jacksonville|FL|88C1 ALL OTHERS SE|FENCING/GUARD RAIL|N
7619|1|Customer 7619|Jacksonville|FL|05C1 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
153100|10|Customer 153100|AUSTIN|TX|Not Listed|Not Listed|N
153104|10|Customer 153104|AUSTIN|TX|Not Listed|Not Listed|N
153108|10|Customer 153108|AUSTIN|TX|Not Listed|Not Listed|N
153166|10|Customer 153166|DALLAS|TX|Not Listed|Not Listed|N
153174|10|Customer 153174|Irving|TX|Not Listed|Not Listed|N
153450|10|Customer 153450|Westfield|WI|Not Listed|Not Listed|N
153452|10|Customer 153452|Grand Prairie|TX|Not Listed|Not Listed|N
153454|10|Customer 153454|DALLAS|TX|Not Listed|Not Listed|N
153033|10|Customer 153033|MONROE|OH|Not Listed|Not Listed|N
153034|10|Customer 153034|MONROE|OH|Not Listed|Not Listed|N
153036|10|Customer 153036|MIDLAND |TX|Not Listed|Not Listed|N
153037|10|Customer 153037|MIDLAND |TX|Not Listed|Not Listed|N
153038|10|Customer 153038|GRAPEVINE|TX|Not Listed|Not Listed|N
153039|10|Customer 153039|AUSTIN|TX|Not Listed|Not Listed|N
153040|10|Customer 153040|MESQUITE|TX|Not Listed|Not Listed|N
153041|10|Customer 153041|PASADENA|TX|Not Listed|Not Listed|N
30110|1|Customer 30110|Montgomery|TX|88E2 ALL OTHERS HM|CREDIT CARD CUSTOMERS NO TRADE|N
30115|1|Customer 30115|Monroe|OH|40E6 CONCRETE HM|CONCRETE|N
30116|1|Customer 30116|Brecksville|OH|05B4 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
30118|1|Customer 30118|Miami|FL|88C4 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
31879|1|Customer 31879|Albany|NY|88A1 ALL OTHERS NE|CASH SALE/CREDIT CARD|N
31880|1|Customer 31880|Bronx|NY|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
31883|1|Customer 31883|Baton Rouge|7|88B5 ALL OTHERS MW|ELECTRICAL|N
31884|1|Customer 31884|St Louis|MO|88B1 ALL OTHERS MW|ELECTRICAL|N
37945|7|Customer 37945|Lapeer|MI|Not Listed|Not Listed|N
37946|7|Customer 37946|GOWEN|MI|Not Listed|Not Listed|N
141159|1|Customer 141159|Jacksonville|FL|88C2 ALL OTHERS SE|OTHER|N
141075|1|Customer 141075|New York|NY|88E3 ALL OTHERS HM|GENERAL CONTRACTOR|N
141089|1|Customer 141089|Ocala|FL|88C1 ALL OTHERS SE|HIGHWAY/BRIDGE CUSTOMERS|N
8303|1|Customer 8303|Jacksonville|FL|88C1 ALL OTHERS SE|STEEL ERECTION / WELDING|N
4084|1|Customer 4084|Baltimore|MD|05A3 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
4087|1|Customer 4087|White Hall|MD|88A1 ALL OTHERS NE|PLUMBING|N
12214|1|Customer 12214|Naples|FL|88C1 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
12216|1|Customer 12216|Naples|FL|88C1 ALL OTHERS SE|STEEL ERECTION / WELDING|N
32725|1|Customer 32725|Tuckahoe|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
32727|1|Customer 32727|Braintree|MA|22A1 MECHANICAL NE|MECHANICAL|N
32728|1|Customer 32728|Ridgefield|NJ|88A1 ALL OTHERS NE|OTHER|N
32733|1|Customer 32733|Jupiter|FL|88C1 ALL OTHERS SE|GOVERNMENT/MUNICIPAL/UTILITY|N
32734|1|Customer 32734|Joliet|IL|88B1 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
32736|1|Customer 32736|Orlando|FL|88C1 ALL OTHERS SE|CARPENTRY/WOODWORKING/DRYWALL|N
15590|1|Customer 15590|Sarasota|FL|88C1 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
15593|1|Customer 15593|Sarasota|FL|02C5 ELECTRICAL SE|ELECTRICAL|N
15594|1|Customer 15594|Sarasota|FL|88C4 ALL OTHERS SE|MARINE/BOAT BUILDERS|N
27431|1|Customer 27431|Teaneck|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
27435|1|Customer 27435|Victor|NY|88A1 ALL OTHERS NE|FIRE PROTECTION|N
27437|1|Customer 27437|Bay City|MI|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
27438|1|Customer 27438|White Plains|MD|22A5 MECHANICAL NE|MECHANICAL|N
18296|1|Customer 18296|Gadsden|AL|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
18303|1|Customer 18303|North Branch|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
18304|1|Customer 18304|Flint|MI|88B1 ALL OTHERS MW|WHOLESALE ACCOUNTS|N
18306|1|Customer 18306|Burton|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
19226|1|Customer 19226|Douglaston|NY|02E1 ELECTRICAL HM|ELECTRICAL|N
19227|1|Customer 19227|New Rochelle|NY|02E4 ELECTRICAL HM|ELECTRICAL|N
19228|1|Customer 19228|New York|NY|02A5 ELECTRICAL NE|ELECTRICAL|N
19229|1|Customer 19229|New York|NY|02E5 ELECTRICAL HM|ELECTRICAL|N
19231|1|Customer 19231|West Nyack|NY|02E1 ELECTRICAL HM|ELECTRICAL|N
19232|1|Customer 19232|Woodcliff|NJ|02E1 ELECTRICAL HM|ELECTRICAL|N
19233|1|Customer 19233|New York|NY|02E5 ELECTRICAL HM|ELECTRICAL|N
19234|1|Customer 19234|Brooklyn|NY|02E3 ELECTRICAL HM|ELECTRICAL|N
19235|1|Customer 19235|Jacksonville|FL|88C1 ALL OTHERS SE|BUILDING MAINTENANCE|N
19237|1|Customer 19237|Long Island Cty|NY|02E4 ELECTRICAL HM|ELECTRICAL|N
19803|1|Customer 19803|Grand Blanc|MI|22B3 MECHANICAL MW|MECHANICAL|N
19804|1|Customer 19804|Swartz Creek|MI|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
19805|1|Customer 19805|Flint|MI|05B3 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
19807|1|Customer 19807|Wixom|MI|22B1 MECHANICAL MW|MECHANICAL|N
19808|1|Customer 19808|Flint|MI|88B1 ALL OTHERS MW|OTHER|N
19810|1|Customer 19810|Fenton|MI|88B1 ALL OTHERS MW|FIRE PROTECTION|N
19811|1|Customer 19811|Salina|KS|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
19812|1|Customer 19812|Lapeer|MI|88B1 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
19813|1|Customer 19813|Jessup|MD|22A3 MECHANICAL NE|MECHANICAL|N
15898|1|Customer 15898|Wheaton|IL|02B1 ELECTRICAL MW|ELECTRICAL|N
15899|1|Customer 15899|Mount Prospect|IL|88B1 ALL OTHERS MW|OTHER|N
15901|1|Customer 15901|Palos Heights|IL|88B4 ALL OTHERS MW|INDUSTRIAL/MANUFACTURING|N
15902|1|Customer 15902|Rockdale|IL|02B2 ELECTRICAL MW|ELECTRICAL|N
15903|1|Customer 15903|Hammond|IN|02B1 ELECTRICAL MW|ELECTRICAL|N
15904|1|Customer 15904|Broadview|IL|22B5 MECHANICAL MW|MECHANICAL|N
15905|1|Customer 15905|Mamaroneck|NY|88E3 ALL OTHERS HM|ROOFING CUSTOMERS|N
15907|1|Customer 15907|Calumet Park|IL|02B3 ELECTRICAL MW|ELECTRICAL|N
18320|1|Customer 18320|Long Isl City|NY|02E4 ELECTRICAL HM|ELECTRICAL|N
18322|1|Customer 18322|Bronx|NY|02E1 ELECTRICAL HM|ELECTRICAL|N
18325|1|Customer 18325|New York|NY|02A5 ELECTRICAL NE|ELECTRICAL|N
18328|1|Customer 18328|Swartz Creek|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
18224|1|Customer 18224|Pontiac|MI|22B1 MECHANICAL MW|HVAC & SHEET METAL|N
18227|1|Customer 18227|Holtsville|NY|40A5 CONCRETE NE|CONCRETE|N
18228|1|Customer 18228|Maspeth|NY|88E1 ALL OTHERS HM|INDUSTRIAL/MANUFACTURING|N
14879|1|Customer 14879|Columbus|OH|88B1 ALL OTHERS MW|OTHER|N
14881|1|Customer 14881|Cherry Hill|NJ|88B1 ALL OTHERS MW|OTHER|N
14883|1|Customer 14883|Plain City|OH|88B1 ALL OTHERS MW|FIRE PROTECTION|N
15357|1|Customer 15357|Bronx|NY|88E1 ALL OTHERS HM|INDUSTRIAL/MANUFACTURING|N
15360|1|Customer 15360|Boston|MA|22E5 MECHANICAL HM|PLUMBING|N
15362|1|Customer 15362|Boston|MA|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
15363|1|Customer 15363|Secaucus|NJ|05E4 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
681|1|Customer 681|College Point|NY|02E2 ELECTRICAL HM|ELECTRICAL|N
683|1|Customer 683|Plainville|CT|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
684|1|Customer 684|Fort Lee|NJ|05E2 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
687|1|Customer 687|Astoria|NY|88E1 ALL OTHERS HM|OTHER|N
689|1|Customer 689|East Brunswick|NJ|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
6871|1|Customer 6871|Jacksonville|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
6880|1|Customer 6880|Jacksonville|FL|22C5 MECHANICAL SE|MECHANICAL|N
6881|1|Customer 6881|Jacksonville|FL|22C1 MECHANICAL SE|MECHANICAL|N
6653|1|Customer 6653|Jacksonville|FL|88C1 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
6658|1|Customer 6658|Jacksonville|FL|88C1 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
12741|1|Customer 12741|New York|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
12746|1|Customer 12746|Closter|NJ|02E1 ELECTRICAL HM|ELECTRICAL|N
13449|1|Customer 13449|Morton|PA|22A4 MECHANICAL NE|MECHANICAL|N
13455|1|Customer 13455|Melville|NY|05E3 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
13457|1|Customer 13457|Hudson|NH|88E3 ALL OTHERS HM|INDUSTRIAL/MANUFACTURING|N
11925|1|Customer 11925|Montclair|NJ|22E1 MECHANICAL HM|MECHANICAL|N
12669|1|Customer 12669|Melville|NY|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
18440|1|Customer 18440|Fenton|MI|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
18441|1|Customer 18441|Flint|MI|88B1 ALL OTHERS MW|STEEL ERECTION / WELDING|N
18443|1|Customer 18443|Flushing|MI|02B2 ELECTRICAL MW|ELECTRICAL|N
18444|1|Customer 18444|Fenton|MI|88B5 ALL OTHERS MW|HVAC & SHEET METAL|N
18447|1|Customer 18447|Walled Lake|MI|40B1 CONCRETE MW|CONCRETE|N
18801|1|Customer 18801|Germantown|MD|88A1 ALL OTHERS NE|GOVERNMENT/MUNICIPAL/UTILITY|N
18803|1|Customer 18803|Silver Spring|MD|05A1 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
18807|1|Customer 18807|Herndon|VA|05A2 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
18822|1|Customer 18822|Flint|MI|88B1 ALL OTHERS MW|GOVERNMENT/MUNICIPAL/UTILITY|N
18823|1|Customer 18823|Flint|MI|02B3 ELECTRICAL MW|ELECTRICAL|N
18824|1|Customer 18824|Mount Morris|MI|88B3 ALL OTHERS MW|PLUMBING|N
18826|1|Customer 18826|Lapeer|MI|88B5 ALL OTHERS MW|HVAC & SHEET METAL|N
18828|1|Customer 18828|Flint|MI|22B4 MECHANICAL MW|MECHANICAL|N
10642|1|Customer 10642|Liverpool|NY|88A1 ALL OTHERS NE|GLAZIER/GLASS COMPANY|N
10644|1|Customer 10644|Syracuse|NY|88A1 ALL OTHERS NE|WHOLESALE ACCOUNTS|N
10648|1|Customer 10648|Syracuse|NY|88A1 ALL OTHERS NE|CARPENTRY/WOODWORKING/DRYWALL|N
10649|1|Customer 10649|Syracuse|NY|88A1 ALL OTHERS NE|ASBESTOS ABATE /WASTE REMOVAL|N
10650|1|Customer 10650|Manlius|NY|02A1 ELECTRICAL NE|ELECTRICAL|N
10651|1|Customer 10651|Syracuse|NY|88A1 ALL OTHERS NE|INDUSTRIAL/MANUFACTURING|N
10653|1|Customer 10653|Skaneateles Fls|NY|40A2 CONCRETE NE|CONCRETE|N
153407|10|Customer 153407|ALEDO|TX|Not Listed|Not Listed|N
949|1|Customer 949|Roslindale|MA|88E1 ALL OTHERS HM|GLAZIER/GLASS COMPANY|N
950|1|Customer 950|Boston|MA|88E1 ALL OTHERS HM|WHOLESALE ACCOUNTS|N
951|1|Customer 951|Newark|NJ|40E4 CONCRETE HM|CONCRETE|N
952|1|Customer 952|Clifton Park|NY|88A3 ALL OTHERS NE|PARTITION & DRYWALL|N
17131|1|Customer 17131|West Babylon|NY|40E3 CONCRETE HM|CONCRETE|N
13568|1|Customer 13568|Bogota|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
13571|1|Customer 13571|Carlstadt|NJ|88E1 ALL OTHERS HM|FLOORING/TILE CUSTOMERS|N
13574|1|Customer 13574|Newark|NJ|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
12103|1|Customer 12103|Union City|NJ|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
12104|1|Customer 12104|Woodland Park|NJ|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
12570|1|Customer 12570|Jersey City|NJ|88E1 ALL OTHERS HM|BUILDING MAINTENANCE|N
12571|1|Customer 12571|Park Ridge|NJ|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
20570|1|Customer 20570|Fort Myers|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
20572|1|Customer 20572|Lehigh Acres|FL|88C1 ALL OTHERS SE|ROOFING CUSTOMERS|N
20575|1|Customer 20575|Fort Myers|FL|88C1 ALL OTHERS SE|CASH SALE/CREDIT CARD|N
20577|1|Customer 20577|Fort Myers|FL|88C1 ALL OTHERS SE|OTHER|N
20593|1|Customer 20593|Grand Rapids|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
20594|1|Customer 20594|Grand Rapids|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
20595|1|Customer 20595|Grand Rapids|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
20597|1|Customer 20597|Grandville|MI|02B3 ELECTRICAL MW|ELECTRICAL|N
20599|1|Customer 20599|Grandville|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
20602|1|Customer 20602|Grandville|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
20603|1|Customer 20603|Holland|MI|02B5 ELECTRICAL MW|ELECTRICAL|N
18728|1|Customer 18728|Warren|MI|02B2 ELECTRICAL MW|ELECTRICAL|N
18729|1|Customer 18729|Byron Center|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
18731|1|Customer 18731|Warren|MI|88B3 ALL OTHERS MW|HVAC & SHEET METAL|N
18734|1|Customer 18734|Wayland|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
19925|1|Customer 19925|Zeeland|MI|02B1 ELECTRICAL MW|ELECTRICAL|N
19928|1|Customer 19928|Ada|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
19929|1|Customer 19929|Ada|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
19930|1|Customer 19930|Ada|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
19932|1|Customer 19932|Ada|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
19933|1|Customer 19933|Ada|MI|05B4 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
21049|1|Customer 21049|Ann Arbor|MI|88B1 ALL OTHERS MW|PARTITION & DRYWALL|N
21051|1|Customer 21051|Ann Arbor|MI|88B4 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
146397|8|Customer 146397|NULL|NULL|88G1 ALL OTHERS NSCS|MISC|N
146398|8|Customer 146398|Rocky Mount|NC|88G1 ALL OTHERS NSCS|MISC|N
146399|8|Customer 146399|Gastonia|NC|40G5 CONCRETE NSCS|CONCRETE CONTRACTOR-COMMERCIAL|N
146400|8|Customer 146400|Austell|GA|88D4 ALL OTHERS TN|MISC|N
146403|8|Customer 146403|Fletcher|NC|05G1 GENERAL CONTRACTOR NSCS|ROAD AND BRIDGE CONTRACTOR|N
146410|8|Customer 146410|Jacksonville|FL|22G1 MECHANICAL NSCS|MISC|N
146414|8|Customer 146414|Fleming Island|FL|22G1 MECHANICAL NSCS|MISC|N
17134|1|Customer 17134|Grand Rapids|MI|22B4 MECHANICAL MW|PLUMBING|N
17135|1|Customer 17135|Grand Rapids|MI|22B4 MECHANICAL MW|PLUMBING|N
17137|1|Customer 17137|Grand Rapids|MI|22B1 MECHANICAL MW|PLUMBING|N
17140|1|Customer 17140|Grandville|MI|22B1 MECHANICAL MW|HVAC & SHEET METAL|N
17141|1|Customer 17141|Grandville|MI|22B1 MECHANICAL MW|MECHANICAL|N
17143|1|Customer 17143|Grandville|MI|22B1 MECHANICAL MW|HVAC & SHEET METAL|N
17582|1|Customer 17582|West Haven|CT|88E1 ALL OTHERS HM|FLOORING/TILE CUSTOMERS|N
17585|1|Customer 17585|Orange|CT|88E5 ALL OTHERS HM|GROUNDS MAINT./LANDSCAPING|N
17587|1|Customer 17587|Old Saybrook|CT|88E1 ALL OTHERS HM|ROOFING CUSTOMERS|N
17590|1|Customer 17590|Elmira|NY|88E5 ALL OTHERS HM|ROOFING CUSTOMERS|N
17591|1|Customer 17591|Middlebury|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
17592|1|Customer 17592|Flanders|NJ|05A5 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
17593|1|Customer 17593|Bristol|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
10117|1|Customer 10117|Fort Lauderdale|FL|40C1 CONCRETE SE|CONCRETE|N
10123|1|Customer 10123|Davie|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
10127|1|Customer 10127|Miami|FL|88C1 ALL OTHERS SE|PLUMBING|N
10236|1|Customer 10236|Deerfield Beach|FL|88C4 ALL OTHERS SE|HVAC & SHEET METAL|N
10238|1|Customer 10238|West Palm Beach|FL|05C5 GENERAL CONTRACTOR SE|GENERAL CONTRACTOR|N
10241|1|Customer 10241|Fort Lauderdale|FL|02C1 ELECTRICAL SE|ELECTRICAL|N
10242|1|Customer 10242|Miami|FL|88C1 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
10245|1|Customer 10245|Miami|FL|88C4 ALL OTHERS SE|PLUMBING|N
10246|1|Customer 10246|Medley|FL|40C6 CONCRETE SE|CONCRETE|N
10247|1|Customer 10247|Pompano Beach|FL|88C1 ALL OTHERS SE|WHOLESALE ACCOUNTS|N
10547|1|Customer 10547|Rochester|NY|02A1 ELECTRICAL NE|ELECTRICAL|N
10548|1|Customer 10548|Rochester|NY|02A1 ELECTRICAL NE|ELECTRICAL|N
10549|1|Customer 10549|Rochester|NY|88A1 ALL OTHERS NE|OTHER|N
10550|1|Customer 10550|Rochester|NY|02A2 ELECTRICAL NE|ELECTRICAL|N
10554|1|Customer 10554|Royal Oak|MI|05B2 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
31832|1|Customer 31832|Queensbury|NY|05A4 GENERAL CONTRACTOR NE|GENERAL CONTRACTOR|N
31834|1|Customer 31834|Hudsonville|MI|88B1 ALL OTHERS MW|CREDIT CARD CUSTOMERS NO TRADE|N
31838|1|Customer 31838|New York|NY|05E5 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
31839|1|Customer 31839|Farmington Hill|MI|88B1 ALL OTHERS MW|GENERAL CONTRACTOR|N
31842|1|Customer 31842|Miamitown|OH|88B1 ALL OTHERS MW|OTHER|N
31843|1|Customer 31843|Old Saybrook|CT|02E5 ELECTRICAL HM|CREDIT CARD CUSTOMERS NO TRADE|N
968|1|Customer 968|Riverdale|GA|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
970|1|Customer 970|New York|NY|05E5 GENERAL CONTRACTOR HM|BUILDING MAINTENANCE|N
972|1|Customer 972|Cheshire|CT|05E3 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
973|1|Customer 973|West Haven|CT|05E1 GENERAL CONTRACTOR HM|GENERAL CONTRACTOR|N
975|1|Customer 975|Spring City|PA|88A1 ALL OTHERS NE|CASH SALE/CREDIT CARD|N
18232|1|Customer 18232|Jacksonville|FL|88C1 ALL OTHERS SE|INDUSTRIAL/MANUFACTURING|N
153427|10|Customer 153427|AUSTIN|TX|Not Listed|Not Listed|N
146511|8|Customer 146511|Johns Island|SC|40D1 CONCRETE TN|CONCRETE CONTRACTOR-COMMERCIAL|N
146512|8|Customer 146512|MOUNT HOLLY |NC|88G1 ALL OTHERS NSCS|MISC|N
146513|8|Customer 146513|IRMO|SC|88D1 ALL OTHERS TN|MISC|N
146515|8|Customer 146515|Florence|SC|22D1 MECHANICAL TN|COMMERCIAL GENERAL CONTRACTOR|N
146843|8|Customer 146843|GREENVILLE|SC|88D5 ALL OTHERS TN|MISC|N
146847|8|Customer 146847|DUNCAN|SC|05D4 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146857|8|Customer 146857|West Columbia|SC|05D3 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146858|8|Customer 146858|IRMO|SC|05D5 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146861|8|Customer 146861|ANDERSON|SC|05D1 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146868|8|Customer 146868|Fletcher|NC|22G1 MECHANICAL NSCS|COMMERCIAL GENERAL CONTRACTOR|N
146870|8|Customer 146870|Pendleton|SC|22D1 MECHANICAL TN|CONCRETE CONTRACTOR-RESIDENTIA|N
146873|8|Customer 146873|Columbia|SC|05D4 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146874|8|Customer 146874|LEXINGTON|SC|05D2 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146876|8|Customer 146876|WINSTON SALEM|NC|05G1 GENERAL CONTRACTOR NSCS|COMMERCIAL GENERAL CONTRACTOR|N
146891|8|Customer 146891|PIEDMONT|SC|05D1 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146892|8|Customer 146892|WILLIAMSTON|SC|05D1 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146902|8|Customer 146902|GREENVILLE|3S|05D2 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
146991|8|Customer 146991|Irmo|SC|05D1 GENERAL CONTRACTOR TN|RESIDENTIAL HOMEBUILDER|N
146995|8|Customer 146995|CHARLESTON|SC|05D2 GENERAL CONTRACTOR TN|COMMERCIAL GENERAL CONTRACTOR|N
9987|1|Customer 9987|Syracuse|NY|88A3 ALL OTHERS NE|GLAZIER/GLASS COMPANY|N
22290|1|Customer 22290|Elgin|IL|88B1 ALL OTHERS MW|HVAC & SHEET METAL|N
22291|1|Customer 22291|Guilford|CT|88E1 ALL OTHERS HM|CASH SALE/CREDIT CARD|N
22294|1|Customer 22294|Wood Dale|IL|05B1 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
22299|1|Customer 22299|Syosset|NY|22E5 MECHANICAL HM|PLUMBING|N
6104|1|Customer 6104|Chicago|IL|22B4 MECHANICAL MW|PLUMBING|N
6105|1|Customer 6105|Chicago|IL|22B1 MECHANICAL MW|PLUMBING|N
6107|1|Customer 6107|Chicago|IL|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
6108|1|Customer 6108|Chicago|IL|88B1 ALL OTHERS MW|GLAZIER/GLASS COMPANY|N
6109|1|Customer 6109|Palisades Park|NJ|02E1 ELECTRICAL HM|ELECTRICAL|N
21056|1|Customer 21056|Royal Oak|MI|88B3 ALL OTHERS MW|PARTITION & DRYWALL|N
21407|1|Customer 21407|Grand Rapids|MI|05B2 GENERAL CONTRACTOR MW|GENERAL CONTRACTOR|N
21408|1|Customer 21408|Grand Rapids|MI|88B2 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
48245|1|Customer 48245|Galesburg|MI|88B1 ALL OTHERS MW|OTHER|N
6114|1|Customer 6114|West Haven|CT|88E1 ALL OTHERS HM|GLAZIER/GLASS COMPANY|N
42316|7|Customer 42316|Grand Rapids|MI|Not Listed|Not Listed|N
19616|1|Customer 19616|Hudsonville|MI|88B1 ALL OTHERS MW|CARPENTRY/WOODWORKING/DRYWALL|N
19617|1|Customer 19617|Hudsonville|MI|88B1 ALL OTHERS MW|BUILDING MAINTENANCE|N
